time,elapsed_seconds,message
12:48:19,0.0003445,extracting prediction MOD_OBS4_3 from jacobian
12:48:19,0.0003088,extracting prediction MOD_OBS4_4 from jacobian
12:48:19,0.0002941,extracting prediction MOD_OBS4_5 from jacobian
12:48:19,0.0002857,extracting prediction MOD_OBS4_6 from jacobian
12:48:19,0.0002934,extracting prediction MOD_OBS4_7 from jacobian
12:48:19,0.0002935,extracting prediction MOD_OBS5_3 from jacobian
12:48:19,0.0002964,extracting prediction MOD_OBS5_4 from jacobian
12:48:19,0.0003005,extracting prediction MOD_OBS5_5 from jacobian
12:48:19,0.0002876,extracting prediction MOD_OBS5_6 from jacobian
12:48:19,0.0002757,extracting prediction MOD_OBS5_7 from jacobian
12:48:19,0.0003088,extracting prediction MOD_OBS6_3 from jacobian
12:48:19,0.0002836,extracting prediction MOD_OBS6_4 from jacobian
12:48:19,0.0002764,extracting prediction MOD_OBS6_5 from jacobian
12:48:19,0.0003234,extracting prediction MOD_OBS6_6 from jacobian
12:48:19,0.0002762,extracting prediction MOD_OBS6_7 from jacobian
12:48:19,0.0002884,extracting prediction MOD_OBS7_3 from jacobian
12:48:19,0.0002717,extracting prediction MOD_OBS7_4 from jacobian
12:48:19,0.0002486,extracting prediction MOD_OBS7_5 from jacobian
12:48:19,0.0002938,extracting prediction MOD_OBS7_6 from jacobian
12:48:19,0.0003041,extracting prediction MOD_OBS7_7 from jacobian
12:48:19,0.000276,extracting prediction MOD_OBS8_3 from jacobian
12:48:19,0.0002326,extracting prediction MOD_OBS8_4 from jacobian
12:48:19,0.0001696,extracting prediction MOD_OBS8_5 from jacobian
12:48:19,0.0001751,extracting prediction MOD_OBS8_6 from jacobian
12:48:19,0.0001695,extracting prediction MOD_OBS8_7 from jacobian
12:48:19,0.0001701,extracting prediction MOD_OBS9_3 from jacobian
12:48:19,0.0001638,extracting prediction MOD_OBS9_4 from jacobian
12:48:19,0.000144,extracting prediction MOD_OBS9_5 from jacobian
12:48:19,0.0001648,extracting prediction MOD_OBS9_6 from jacobian
12:48:19,0.0001541,extracting prediction MOD_OBS9_7 from jacobian
12:48:19,0.0001623,extracting prediction MOD_OBS10_3 from jacobian
12:48:19,0.0001624,extracting prediction MOD_OBS10_4 from jacobian
12:48:19,0.0001702,extracting prediction MOD_OBS10_5 from jacobian
12:48:19,0.0001457,extracting prediction MOD_OBS10_6 from jacobian
12:48:19,0.0001501,extracting prediction MOD_OBS10_7 from jacobian
12:48:19,0.0001533,extracting prediction MOD_OBS11_3 from jacobian
12:48:19,0.0001931,extracting prediction MOD_OBS11_4 from jacobian
12:48:19,0.000131,extracting prediction MOD_OBS11_5 from jacobian
12:48:19,0.0001719,extracting prediction MOD_OBS11_6 from jacobian
12:48:19,0.0001576,extracting prediction MOD_OBS11_7 from jacobian
12:48:19,0.0001754,extracting prediction MOD_OBS12_6 from jacobian
12:48:19,0.0001426,extracting prediction MOD_OBS13_6 from jacobian
12:48:19,0.0001226,extracting prediction MOD_OBS14_6 from jacobian
12:48:19,0.0001356,parameter fosm calcs
12:48:19,7.4e-06,LinearAnalysis::calc_posterior
12:48:19,6.8e-06,LinearAnalysis::align
12:48:19,0.0001413,LinearAnalysis::prior_prediction_variance()::invert obscov
12:48:19,7.1e-06,inverting diagonal matrix in place
12:48:19,1.02e-05,LinearAnalysis::calc_posterior() form JtQJ
12:48:19,6.57e-05,LinearAnalysis::calc_posterior() invert prior parcov
12:48:19,2.27e-05,LinearAnalysis::calc_posterior() form posterior parcov
12:48:19,1.83e-05,LinearAnalysis::calc_posterior() invert posterior parcov
12:48:19,5.9e-06,inverting non-diagonal matrix in place
12:48:19,0.0025273,forecast FOSM calcs
12:48:19,0.0005108,LinearAnalysis::prior_prediction_variance
12:48:19,0.0004783,LinearAnalysis::prior_prediction_variance
12:49:16,56.1222,completed iteration 4
12:49:16,0.0212393,beginning iteration 5
12:49:16,0.0012502,commencing to build jacobian parameter sets
12:49:16,0.0084891,jacobian parameter sets built, commencing model runs
12:51:33,136.872,jacobian runs complete, processing runs
12:51:33,0.002609,processing jacobian runs complete
12:51:33,1.66e-05,saving jacobian and sen files
12:51:33,0.002123,commencing calculation of upgrade vector
12:51:33,0.0006821,forming JtQJ matrix
12:51:33,9.68e-05,commencing to scale JtQJ matrix- first SVD...
12:51:33,1.35e-05,starting REDSVD
12:51:33,9.43e-05,retrieving REDSVD components
12:51:33,3.05e-05,triming REDSVD components to 10elements
12:51:33,1.97e-05,done REDSVD
12:51:33,4.09e-05,S info: rows = 11: cols = 11: size = 121: nonzeros = 11
12:51:33,1.04e-05,JS
12:51:33,4.88e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:51:33,8.68e-05,S info: rows = 11: cols = 11: size = 121: nonzeros = 11
12:51:33,1.1e-05,commencing SVD factorization of lambda-scaled JtQJ
12:51:33,1.04e-05,starting REDSVD
12:51:33,8.04e-05,retrieving REDSVD components
12:51:33,3.17e-05,triming REDSVD components to 5elements
12:51:33,2.48e-05,done REDSVD
12:51:33,1.08e-05,SVD factorization complete
12:51:33,0.0002431,commencing linear algebra multiplication to compute ugrade
12:51:33,1.61e-05,S info: rows = 11: cols = 11: size = 121: nonzeros = 11Vt info: rows = 5: cols = 11: size = 55: nonzeros = 55
12:51:33,1.4e-05,U info: rows = 11: cols = 5: size = 55: nonzeros = 55
12:51:33,1.4e-05,jac info: rows = 66: cols = 11: size = 726: nonzeros = 726
12:51:33,6.22e-05,linear algebra multiplication to compute ugrade complete
12:51:33,3.51e-05,commencing check of parameter bounds and gradients
12:51:33,0.0020386,beginning upgrade vector calculations, lambda = 0.1
12:51:33,0.0001523,commencing calculation of upgrade vector
12:51:33,0.0011874,forming JtQJ matrix
12:51:33,0.0001103,commencing to scale JtQJ matrix- first SVD...
12:51:33,2.09e-05,starting REDSVD
12:51:33,0.0001188,retrieving REDSVD components
12:51:33,3.02e-05,triming REDSVD components to 10elements
12:51:33,2.1e-05,done REDSVD
12:51:33,3.77e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:51:33,1.18e-05,JS
12:51:33,3.25e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:51:33,8.97e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:51:33,1.3e-05,commencing SVD factorization of lambda-scaled JtQJ
12:51:33,1.09e-05,starting REDSVD
12:51:33,6.03e-05,retrieving REDSVD components
12:51:33,2.04e-05,triming REDSVD components to 5elements
12:51:33,4.03e-05,done REDSVD
12:51:33,1.12e-05,SVD factorization complete
12:51:33,0.000217,commencing linear algebra multiplication to compute ugrade
12:51:33,1.7e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 5: cols = 10: size = 50: nonzeros = 50
12:51:33,1.85e-05,U info: rows = 10: cols = 5: size = 50: nonzeros = 50
12:51:33,1.49e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
12:51:33,8e-05,linear algebra multiplication to compute ugrade complete
12:51:33,5.26e-05,commencing check of parameter bounds and gradients
12:51:33,2.21e-05,commencing calculation of upgrade vector
12:51:33,0.0008872,forming JtQJ matrix
12:51:33,7.99e-05,commencing to scale JtQJ matrix- first SVD...
12:51:33,1.17e-05,starting REDSVD
12:51:33,5.58e-05,retrieving REDSVD components
12:51:33,2.04e-05,triming REDSVD components to 10elements
12:51:33,3.32e-05,done REDSVD
12:51:33,4.7e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:51:33,2.54e-05,JS
12:51:33,4.74e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:51:33,8.61e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:51:33,2.71e-05,commencing SVD factorization of lambda-scaled JtQJ
12:51:33,2.57e-05,starting REDSVD
12:51:33,6.52e-05,retrieving REDSVD components
12:51:33,4.58e-05,triming REDSVD components to 5elements
12:51:33,1.78e-05,done REDSVD
12:51:33,1.36e-05,SVD factorization complete
12:51:33,0.0002104,commencing linear algebra multiplication to compute ugrade
12:51:33,2.37e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 5: cols = 10: size = 50: nonzeros = 50
12:51:33,1.36e-05,U info: rows = 10: cols = 5: size = 50: nonzeros = 50
12:51:33,1.42e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
12:51:33,6.25e-05,linear algebra multiplication to compute ugrade complete
12:51:33,3.25e-05,commencing check of parameter bounds
12:51:33,1.57e-05,limiting out of bounds pars
12:51:33,4.26e-05,change limit/bound enforement for lambda 0.1: upper bound,Q_AIR_SLAB, scaling factor: 0.0769945
12:51:33,1.57e-05,checking for denormal floating point values
12:51:33,1.6e-05,transforming upgrade pars to model pars
12:51:33,2.21e-05,writing upgrade vector to csv file
12:51:33,0.0067371,beginning upgrade vector calculations, lambda = 1
12:51:33,0.0002487,commencing calculation of upgrade vector
12:51:33,0.0009616,forming JtQJ matrix
12:51:33,5.8e-05,commencing to scale JtQJ matrix- first SVD...
12:51:33,9e-06,starting REDSVD
12:51:33,4.47e-05,retrieving REDSVD components
12:51:33,2.09e-05,triming REDSVD components to 10elements
12:51:33,1.22e-05,done REDSVD
12:51:33,2.29e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:51:33,1.18e-05,JS
12:51:33,2.58e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:51:33,4.62e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:51:33,6.8e-06,commencing SVD factorization of lambda-scaled JtQJ
12:51:33,6.6e-06,starting REDSVD
12:51:33,3.66e-05,retrieving REDSVD components
12:51:33,1.19e-05,triming REDSVD components to 6elements
12:51:33,2.73e-05,done REDSVD
12:51:33,2.08e-05,SVD factorization complete
12:51:33,0.000184,commencing linear algebra multiplication to compute ugrade
12:51:33,1.05e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 6: cols = 10: size = 60: nonzeros = 60
12:51:33,9.1e-06,U info: rows = 10: cols = 6: size = 60: nonzeros = 60
12:51:33,9e-06,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
12:51:33,3.64e-05,linear algebra multiplication to compute ugrade complete
12:51:33,3.97e-05,commencing check of parameter bounds and gradients
12:51:33,1.57e-05,commencing calculation of upgrade vector
12:51:33,0.0006646,forming JtQJ matrix
12:51:33,7.59e-05,commencing to scale JtQJ matrix- first SVD...
12:51:33,1.26e-05,starting REDSVD
12:51:33,6.68e-05,retrieving REDSVD components
12:51:33,2.04e-05,triming REDSVD components to 10elements
12:51:33,3.4e-05,done REDSVD
12:51:33,4.77e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:51:33,2.53e-05,JS
12:51:33,4.49e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:51:33,9.38e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:51:33,2.83e-05,commencing SVD factorization of lambda-scaled JtQJ
12:51:33,2.91e-05,starting REDSVD
12:51:33,6.77e-05,retrieving REDSVD components
12:51:33,4.15e-05,triming REDSVD components to 6elements
12:51:33,1.69e-05,done REDSVD
12:51:33,1.25e-05,SVD factorization complete
12:51:33,0.00026,commencing linear algebra multiplication to compute ugrade
12:51:33,3.29e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 6: cols = 10: size = 60: nonzeros = 60
12:51:33,3.7e-05,U info: rows = 10: cols = 6: size = 60: nonzeros = 60
12:51:33,2.84e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
12:51:33,6.61e-05,linear algebra multiplication to compute ugrade complete
12:51:33,3.78e-05,commencing check of parameter bounds
12:51:33,1.42e-05,limiting out of bounds pars
12:51:33,0.0023287,error computing upgrade vector for lambda 1, skipping : Pest::enforce_par_change_limits error : zero length parameter vector
parameter: Q_AIR_SLAB, control type: lower bound
12:51:33,4.28e-05,beginning upgrade vector calculations, lambda = 10
12:51:33,6.48e-05,commencing calculation of upgrade vector
12:51:33,0.000841,forming JtQJ matrix
12:51:33,9.35e-05,commencing to scale JtQJ matrix- first SVD...
12:51:33,1.3e-05,starting REDSVD
12:51:33,6.2e-05,retrieving REDSVD components
12:51:33,2.53e-05,triming REDSVD components to 10elements
12:51:33,1.83e-05,done REDSVD
12:51:33,3.45e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:51:33,1.57e-05,JS
12:51:33,2.66e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:51:33,7.44e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:51:33,9.9e-06,commencing SVD factorization of lambda-scaled JtQJ
12:51:33,9.9e-06,starting REDSVD
12:51:33,5.07e-05,retrieving REDSVD components
12:51:33,1.83e-05,triming REDSVD components to 7elements
12:51:33,3.16e-05,done REDSVD
12:51:33,2.85e-05,SVD factorization complete
12:51:33,0.0002463,commencing linear algebra multiplication to compute ugrade
12:51:33,1.51e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 7: cols = 10: size = 70: nonzeros = 70
12:51:33,1.32e-05,U info: rows = 10: cols = 7: size = 70: nonzeros = 70
12:51:33,1.39e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
12:51:33,5.43e-05,linear algebra multiplication to compute ugrade complete
12:51:33,3.44e-05,commencing check of parameter bounds and gradients
12:51:33,1.91e-05,commencing calculation of upgrade vector
12:51:33,0.0006675,forming JtQJ matrix
12:51:33,6.67e-05,commencing to scale JtQJ matrix- first SVD...
12:51:33,1.46e-05,starting REDSVD
12:51:33,4.87e-05,retrieving REDSVD components
12:51:33,2.67e-05,triming REDSVD components to 10elements
12:51:33,3.49e-05,done REDSVD
12:51:33,4.64e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:51:33,2.64e-05,JS
12:51:33,5.1e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:51:33,8.4e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:51:33,2.59e-05,commencing SVD factorization of lambda-scaled JtQJ
12:51:33,2.44e-05,starting REDSVD
12:51:33,7.04e-05,retrieving REDSVD components
12:51:33,4.13e-05,triming REDSVD components to 7elements
12:51:33,1.59e-05,done REDSVD
12:51:33,1.09e-05,SVD factorization complete
12:51:33,0.0003084,commencing linear algebra multiplication to compute ugrade
12:51:33,2.68e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 7: cols = 10: size = 70: nonzeros = 70
12:51:33,1.51e-05,U info: rows = 10: cols = 7: size = 70: nonzeros = 70
12:51:33,1.4e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
12:51:33,5.97e-05,linear algebra multiplication to compute ugrade complete
12:51:33,4.9e-05,commencing check of parameter bounds
12:51:33,1.7e-05,limiting out of bounds pars
12:51:33,0.0002238,error computing upgrade vector for lambda 10, skipping : Pest::enforce_par_change_limits error : zero length parameter vector
parameter: Q_AIR_SLAB, control type: lower bound
12:51:33,3.71e-05,beginning upgrade vector calculations, lambda = 100
12:51:33,6.2e-05,commencing calculation of upgrade vector
12:51:33,0.0007893,forming JtQJ matrix
12:51:33,7.24e-05,commencing to scale JtQJ matrix- first SVD...
12:51:33,1.08e-05,starting REDSVD
12:51:33,6.91e-05,retrieving REDSVD components
12:51:33,2.01e-05,triming REDSVD components to 10elements
12:51:33,2.2e-05,done REDSVD
12:51:33,3.22e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:51:33,9.9e-06,JS
12:51:33,2.91e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:51:33,6.94e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:51:33,1.01e-05,commencing SVD factorization of lambda-scaled JtQJ
12:51:33,9.4e-06,starting REDSVD
12:51:33,5.35e-05,retrieving REDSVD components
12:51:33,1.74e-05,triming REDSVD components to 6elements
12:51:33,3.11e-05,done REDSVD
12:51:33,2.79e-05,SVD factorization complete
12:51:33,0.0002375,commencing linear algebra multiplication to compute ugrade
12:51:33,1.4e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 6: cols = 10: size = 60: nonzeros = 60
12:51:33,1.7e-05,U info: rows = 10: cols = 6: size = 60: nonzeros = 60
12:51:33,1.53e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
12:51:33,5.14e-05,linear algebra multiplication to compute ugrade complete
12:51:33,4.57e-05,commencing check of parameter bounds and gradients
12:51:33,1.71e-05,commencing calculation of upgrade vector
12:51:33,0.0005012,forming JtQJ matrix
12:51:33,4.17e-05,commencing to scale JtQJ matrix- first SVD...
12:51:33,7e-06,starting REDSVD
12:51:33,3.82e-05,retrieving REDSVD components
12:51:33,1.26e-05,triming REDSVD components to 10elements
12:51:33,2.56e-05,done REDSVD
12:51:33,3.65e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:51:33,2.07e-05,JS
12:51:33,3.21e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:51:33,7.82e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:51:33,2.47e-05,commencing SVD factorization of lambda-scaled JtQJ
12:51:33,2.3e-05,starting REDSVD
12:51:33,6.31e-05,retrieving REDSVD components
12:51:33,4.16e-05,triming REDSVD components to 6elements
12:51:33,1.46e-05,done REDSVD
12:51:33,1.07e-05,SVD factorization complete
12:51:33,0.0002307,commencing linear algebra multiplication to compute ugrade
12:51:33,3.35e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 6: cols = 10: size = 60: nonzeros = 60
12:51:33,2.91e-05,U info: rows = 10: cols = 6: size = 60: nonzeros = 60
12:51:33,2.78e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
12:51:33,7.84e-05,linear algebra multiplication to compute ugrade complete
12:51:33,3.13e-05,commencing check of parameter bounds
12:51:33,1.57e-05,limiting out of bounds pars
12:51:33,3e-05,change limit/bound enforement for lambda 100: lower bound,BROOKS, scaling factor: 0.81152
12:51:33,1.2e-05,checking for denormal floating point values
12:51:33,1.22e-05,transforming upgrade pars to model pars
12:51:33,1.26e-05,writing upgrade vector to csv file
12:51:33,0.000521,beginning upgrade vector calculations, lambda = 1000
12:51:33,8.11e-05,commencing calculation of upgrade vector
12:51:33,0.0007008,forming JtQJ matrix
12:51:33,6.63e-05,commencing to scale JtQJ matrix- first SVD...
12:51:33,1.12e-05,starting REDSVD
12:51:33,5.11e-05,retrieving REDSVD components
12:51:33,2.71e-05,triming REDSVD components to 10elements
12:51:33,1.77e-05,done REDSVD
12:51:33,3.05e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:51:33,1.01e-05,JS
12:51:33,3.92e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:51:33,6.94e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:51:33,9.8e-06,commencing SVD factorization of lambda-scaled JtQJ
12:51:33,9.6e-06,starting REDSVD
12:51:33,5.19e-05,retrieving REDSVD components
12:51:33,1.69e-05,triming REDSVD components to 6elements
12:51:33,2.99e-05,done REDSVD
12:51:33,2.5e-05,SVD factorization complete
